start stromzufuhr: 11.30h, messungen mit multimeter tag 2, raspberry an laptop angeschlossen 13.40
11.29, 3.70
11.35, 3.69
11.41, 3.69
11.46, 3.69
11.51, 3.69
11.56, 3.69
12.01, 3.69
12.06, 3.68
12.11, 3.68
12.16, 3.68
12.21, 3.68
12.26, 3.68
12.32, 3.68
12.36, 3.68
12.41, 3.68
12.47, 3.68
12.52, 3.68
12.57, 3.68
13.02, 3.68
13.07, 3.68
13.12, 3.67
13.17, 3.67
13.22, 3.67
13.27, 3.67
13.32, 3.67
13.37, 3.67
