start 16.18, bei 29grad, in sonne, zw 29 und 31 grad, in der mitte schatten, dann wieder sonne, letschti wärt no gadded
16.18, 3.70
16.23, 3.70
16.29, 3.70
16.34, 3.70
16.39, 3.70
16.44, 3.70
16.50, 3.70
16.55, 3.69
17.00, 3.69
17.05, 3.69
17.10, 3.69
17.15, 3.69
17.21, 3.69
17.26, 3.68
17.31, 3.68
17.36, 3.68
17.41, 3.68
17.47, 3.68
17.52, 3.68
17.57, 3.68
18.02, 3.68
18.08, 3.68
18.13, 3.68
18.18, 3.68
18.13, 3.68
